0	1
0	8
1	2
1	12
2	1
2	8
3	1
3	12
4	10
4	16
4	9
5	12
5	10
5	9
6	10
6	16
6	9
7	10
7	16
7	12
7	2
8	10
8	16
8	9
9	5
9	6
9	10
10	5
10	6
10	10
11	7
11	16
11	12
11	5
11	10
12	7
12	16
12	12
12	5
12	10
13	12
13	10
13	9
14	2
14	13
14	10
14	5
21	10
21	16
22	10
22	16
23	10
23	16
24	10
24	16
25	14
26	10
26	5
27	5
27	10
27	12
27	16
27	15
31	2
31	10
32	2
32	10
35	5
35	10
37	5
37	10
37	16
38	3
38	2
39	5
39	10
39	16
41	5
41	10
41	16
