1	1	1
2	2	12
3	3	1
4	4	1
5	5	12
6	6	12
7	7	12
8	8	1
9	9	12
10	10	12
11	11	12
12	12	12
13	13	12
14	14	12
15	15	1
16	16	12
17	17	12
18	18	12
19	19	12
20	20	12
21	21	12
22	22	12
23	23	12
24	24	12
25	25	12
26	26	12
27	27	12
28	28	12
29	30	12
30	32	12
31	33	12
32	36	12
33	38	12
34	39	1
35	40	12
36	42	12
